,id,label
87,../../data/ava/dataset/train\768445.jpg,0.0
88,../../data/ava/dataset/train\772350.jpg,0.0
89,../../data/ava/dataset/train\289044.jpg,0.0
90,../../data/ava/dataset/train\26433.jpg,0.0
91,../../data/ava/dataset/train\517172.jpg,0.0
92,../../data/ava/dataset/train\912635.jpg,0.0
93,../../data/ava/dataset/train\413195.jpg,0.0
94,../../data/ava/dataset/train\563523.jpg,0.0
95,../../data/ava/dataset/train\607979.jpg,0.0
96,../../data/ava/dataset/train\878457.jpg,0.0
97,../../data/ava/dataset/train\252144.jpg,0.0
98,../../data/ava/dataset/train\778530.jpg,0.0
99,../../data/ava/dataset/train\357245.jpg,0.0
100,../../data/ava/dataset/train\53074.jpg,0.0
101,../../data/ava/dataset/train\800004.jpg,0.0
102,../../data/ava/dataset/train\340.jpg,0.0
103,../../data/ava/dataset/train\780134.jpg,0.0
104,../../data/ava/dataset/train\805008.jpg,0.0
105,../../data/ava/dataset/train\333948.jpg,0.0
106,../../data/ava/dataset/train\893128.jpg,0.0
107,../../data/ava/dataset/train\456318.jpg,0.0
108,../../data/ava/dataset/train\647945.jpg,0.0
109,../../data/ava/dataset/train\27163.jpg,0.0
110,../../data/ava/dataset/train\343354.jpg,0.0
111,../../data/ava/dataset/train\908174.jpg,0.0
112,../../data/ava/dataset/train\339467.jpg,0.0
113,../../data/ava/dataset/train\458943.jpg,0.0
114,../../data/ava/dataset/train\916362.jpg,0.0
115,../../data/ava/dataset/train\100389.jpg,0.0
116,../../data/ava/dataset/train\212949.jpg,0.0
117,../../data/ava/dataset/train\835502.jpg,0.0
118,../../data/ava/dataset/train\914579.jpg,0.0
119,../../data/ava/dataset/train\475109.jpg,0.0
120,../../data/ava/dataset/train\833746.jpg,0.0
121,../../data/ava/dataset/train\761113.jpg,0.0
122,../../data/ava/dataset/train\618440.jpg,0.0
123,../../data/ava/dataset/train\922403.jpg,0.0
124,../../data/ava/dataset/train\897632.jpg,0.0
125,../../data/ava/dataset/train\389768.jpg,0.0
126,../../data/ava/dataset/train\386319.jpg,0.0
127,../../data/ava/dataset/train\160552.jpg,0.0
128,../../data/ava/dataset/train\257999.jpg,0.0
129,../../data/ava/dataset/train\298619.jpg,0.0
130,../../data/ava/dataset/train\787317.jpg,0.0
131,../../data/ava/dataset/train\376530.jpg,0.0
132,../../data/ava/dataset/train\57279.jpg,0.0
133,../../data/ava/dataset/train\111867.jpg,0.0
134,../../data/ava/dataset/train\216002.jpg,0.0
135,../../data/ava/dataset/train\507312.jpg,0.0
136,../../data/ava/dataset/train\587328.jpg,0.0
137,../../data/ava/dataset/train\18903.jpg,0.0
138,../../data/ava/dataset/train\290935.jpg,0.0
139,../../data/ava/dataset/train\681511.jpg,0.0
140,../../data/ava/dataset/train\713658.jpg,0.0
141,../../data/ava/dataset/train\62852.jpg,0.0
142,../../data/ava/dataset/train\451035.jpg,0.0
143,../../data/ava/dataset/train\797233.jpg,0.0
144,../../data/ava/dataset/train\192581.jpg,0.0
145,../../data/ava/dataset/train\5170.jpg,0.0
146,../../data/ava/dataset/train\519079.jpg,0.0
147,../../data/ava/dataset/train\248518.jpg,0.0
148,../../data/ava/dataset/train\763693.jpg,0.0
149,../../data/ava/dataset/train\180104.jpg,0.0
150,../../data/ava/dataset/train\782591.jpg,0.0
151,../../data/ava/dataset/train\773957.jpg,0.0
152,../../data/ava/dataset/train\940458.jpg,0.0
153,../../data/ava/dataset/train\840386.jpg,0.0
154,../../data/ava/dataset/train\414954.jpg,0.0
155,../../data/ava/dataset/train\793816.jpg,0.0
156,../../data/ava/dataset/train\527332.jpg,0.0
157,../../data/ava/dataset/train\485743.jpg,0.0
158,../../data/ava/dataset/train\605785.jpg,0.0
159,../../data/ava/dataset/train\473436.jpg,0.0
160,../../data/ava/dataset/train\860961.jpg,0.0
161,../../data/ava/dataset/train\618247.jpg,0.0
162,../../data/ava/dataset/train\53497.jpg,0.0
163,../../data/ava/dataset/train\205314.jpg,0.0
164,../../data/ava/dataset/train\223486.jpg,0.0
165,../../data/ava/dataset/train\296736.jpg,0.0
166,../../data/ava/dataset/train\517676.jpg,0.0
167,../../data/ava/dataset/train\603696.jpg,0.0
168,../../data/ava/dataset/train\165099.jpg,0.0
169,../../data/ava/dataset/train\684730.jpg,0.0
170,../../data/ava/dataset/train\802060.jpg,0.0
171,../../data/ava/dataset/train\604811.jpg,0.0
172,../../data/ava/dataset/train\308695.jpg,0.0
173,../../data/ava/dataset/train\671228.jpg,0.0
174,../../data/ava/dataset/train\480033.jpg,0.0
175,../../data/ava/dataset/train\593500.jpg,0.0
176,../../data/ava/dataset/train\862097.jpg,0.0
177,../../data/ava/dataset/train\132123.jpg,0.0
178,../../data/ava/dataset/train\386700.jpg,0.0
179,../../data/ava/dataset/train\659531.jpg,0.0
180,../../data/ava/dataset/train\512716.jpg,0.0
181,../../data/ava/dataset/train\229842.jpg,0.0
182,../../data/ava/dataset/train\559049.jpg,0.0
183,../../data/ava/dataset/train\762396.jpg,0.0
184,../../data/ava/dataset/train\618820.jpg,0.0
185,../../data/ava/dataset/train\197787.jpg,0.0
186,../../data/ava/dataset/train\675004.jpg,0.0
187,../../data/ava/dataset/train\240502.jpg,0.0
188,../../data/ava/dataset/train\162016.jpg,0.0
189,../../data/ava/dataset/train\76055.jpg,0.0
190,../../data/ava/dataset/train\60484.jpg,0.0
191,../../data/ava/dataset/train\691188.jpg,0.0
192,../../data/ava/dataset/train\493785.jpg,0.0
193,../../data/ava/dataset/train\942311.jpg,0.0
194,../../data/ava/dataset/train\409842.jpg,0.0
195,../../data/ava/dataset/train\177358.jpg,0.0
196,../../data/ava/dataset/train\270470.jpg,0.0
197,../../data/ava/dataset/train\97651.jpg,0.0
198,../../data/ava/dataset/train\373655.jpg,0.0
199,../../data/ava/dataset/train\110522.jpg,0.0
200,../../data/ava/dataset/train\888135.jpg,0.0
201,../../data/ava/dataset/train\604575.jpg,0.0
202,../../data/ava/dataset/train\712731.jpg,0.0
203,../../data/ava/dataset/train\932675.jpg,0.0
204,../../data/ava/dataset/train\344050.jpg,0.0
205,../../data/ava/dataset/train\869609.jpg,0.0
206,../../data/ava/dataset/train\832848.jpg,0.0
207,../../data/ava/dataset/train\771852.jpg,0.0
208,../../data/ava/dataset/train\391444.jpg,0.0
209,../../data/ava/dataset/train\447234.jpg,0.0
210,../../data/ava/dataset/train\230433.jpg,0.0
211,../../data/ava/dataset/train\42296.jpg,0.0
212,../../data/ava/dataset/train\230474.jpg,0.0
213,../../data/ava/dataset/train\481700.jpg,0.0
214,../../data/ava/dataset/train\69785.jpg,0.0
215,../../data/ava/dataset/train\329572.jpg,0.0
216,../../data/ava/dataset/train\799378.jpg,0.0
217,../../data/ava/dataset/train\933071.jpg,0.0
218,../../data/ava/dataset/train\476411.jpg,0.0
219,../../data/ava/dataset/train\176740.jpg,0.0
220,../../data/ava/dataset/train\372702.jpg,0.0
221,../../data/ava/dataset/train\601205.jpg,0.0
222,../../data/ava/dataset/train\661598.jpg,0.0
223,../../data/ava/dataset/train\403460.jpg,0.0
224,../../data/ava/dataset/train\245903.jpg,0.0
225,../../data/ava/dataset/train\844414.jpg,0.0
226,../../data/ava/dataset/train\949288.jpg,0.0
227,../../data/ava/dataset/train\184082.jpg,0.0
228,../../data/ava/dataset/train\255464.jpg,0.0
229,../../data/ava/dataset/train\426000.jpg,0.0
230,../../data/ava/dataset/train\794259.jpg,0.0
231,../../data/ava/dataset/train\314327.jpg,0.0
232,../../data/ava/dataset/train\63343.jpg,0.0
233,../../data/ava/dataset/train\730810.jpg,0.0
234,../../data/ava/dataset/train\653118.jpg,0.0
235,../../data/ava/dataset/train\198256.jpg,0.0
236,../../data/ava/dataset/train\240223.jpg,0.0
237,../../data/ava/dataset/train\17987.jpg,0.0
238,../../data/ava/dataset/train\86357.jpg,0.0
239,../../data/ava/dataset/train\880318.jpg,0.0
240,../../data/ava/dataset/train\828709.jpg,0.0
241,../../data/ava/dataset/train\617980.jpg,0.0
242,../../data/ava/dataset/train\676796.jpg,0.0
243,../../data/ava/dataset/train\639459.jpg,0.0
244,../../data/ava/dataset/train\93840.jpg,0.0
245,../../data/ava/dataset/train\676047.jpg,0.0
246,../../data/ava/dataset/train\245893.jpg,0.0
247,../../data/ava/dataset/train\685257.jpg,0.0
248,../../data/ava/dataset/train\444499.jpg,0.0
249,../../data/ava/dataset/train\847636.jpg,0.0
250,../../data/ava/dataset/train\367968.jpg,0.0
251,../../data/ava/dataset/train\70300.jpg,0.0
252,../../data/ava/dataset/train\552694.jpg,0.0
253,../../data/ava/dataset/train\590343.jpg,0.0
254,../../data/ava/dataset/train\24313.jpg,0.0
255,../../data/ava/dataset/train\46036.jpg,0.0
256,../../data/ava/dataset/train\596063.jpg,0.0
257,../../data/ava/dataset/train\743660.jpg,0.0
258,../../data/ava/dataset/train\739570.jpg,0.0
259,../../data/ava/dataset/train\728519.jpg,0.0
260,../../data/ava/dataset/train\772874.jpg,0.0
261,../../data/ava/dataset/train\842646.jpg,0.0
262,../../data/ava/dataset/train\782432.jpg,0.0
263,../../data/ava/dataset/train\541712.jpg,0.0
264,../../data/ava/dataset/train\695419.jpg,0.0
265,../../data/ava/dataset/train\79824.jpg,0.0
266,../../data/ava/dataset/train\321799.jpg,0.0
267,../../data/ava/dataset/train\433022.jpg,0.0
268,../../data/ava/dataset/train\552681.jpg,0.0
269,../../data/ava/dataset/train\369683.jpg,0.0
270,../../data/ava/dataset/train\255091.jpg,0.0
271,../../data/ava/dataset/train\154319.jpg,0.0
272,../../data/ava/dataset/train\753230.jpg,0.0
273,../../data/ava/dataset/train\706766.jpg,0.0
274,../../data/ava/dataset/train\4814.jpg,0.0
275,../../data/ava/dataset/train\835297.jpg,0.0
276,../../data/ava/dataset/train\480530.jpg,0.0
277,../../data/ava/dataset/train\417415.jpg,0.0
278,../../data/ava/dataset/train\666634.jpg,0.0
279,../../data/ava/dataset/train\806552.jpg,0.0
280,../../data/ava/dataset/train\50617.jpg,0.0
281,../../data/ava/dataset/train\245770.jpg,0.0
282,../../data/ava/dataset/train\934577.jpg,0.0
283,../../data/ava/dataset/train\92980.jpg,0.0
284,../../data/ava/dataset/train\411254.jpg,0.0
285,../../data/ava/dataset/train\330461.jpg,0.0
286,../../data/ava/dataset/train\197051.jpg,0.0
287,../../data/ava/dataset/train\155694.jpg,0.0
288,../../data/ava/dataset/train\693244.jpg,0.0
289,../../data/ava/dataset/train\13044.jpg,0.0
290,../../data/ava/dataset/train\956795.jpg,0.0
291,../../data/ava/dataset/train\7358.jpg,0.0
292,../../data/ava/dataset/train\67161.jpg,0.0
293,../../data/ava/dataset/train\122352.jpg,0.0
294,../../data/ava/dataset/train\229476.jpg,0.0
295,../../data/ava/dataset/train\152465.jpg,0.0
296,../../data/ava/dataset/train\856174.jpg,0.0
297,../../data/ava/dataset/train\91585.jpg,0.0
298,../../data/ava/dataset/train\714369.jpg,0.0
299,../../data/ava/dataset/train\151649.jpg,0.0
300,../../data/ava/dataset/train\8248.jpg,0.0
301,../../data/ava/dataset/train\861215.jpg,0.0
302,../../data/ava/dataset/train\468074.jpg,0.0
303,../../data/ava/dataset/train\632021.jpg,0.0
304,../../data/ava/dataset/train\778428.jpg,0.0
305,../../data/ava/dataset/train\39090.jpg,0.0
306,../../data/ava/dataset/train\757378.jpg,0.0
307,../../data/ava/dataset/train\118839.jpg,0.0
308,../../data/ava/dataset/train\534638.jpg,0.0
309,../../data/ava/dataset/train\804879.jpg,0.0
310,../../data/ava/dataset/train\5771.jpg,0.0
311,../../data/ava/dataset/train\192164.jpg,0.0
312,../../data/ava/dataset/train\336340.jpg,0.0
313,../../data/ava/dataset/train\384450.jpg,0.0
314,../../data/ava/dataset/train\369451.jpg,0.0
315,../../data/ava/dataset/train\173737.jpg,0.0
316,../../data/ava/dataset/train\356338.jpg,0.0
317,../../data/ava/dataset/train\686099.jpg,0.0
318,../../data/ava/dataset/train\542850.jpg,0.0
319,../../data/ava/dataset/train\30875.jpg,0.0
320,../../data/ava/dataset/train\864505.jpg,0.0
321,../../data/ava/dataset/train\662606.jpg,0.0
322,../../data/ava/dataset/train\257845.jpg,0.0
323,../../data/ava/dataset/train\634346.jpg,0.0
324,../../data/ava/dataset/train\443668.jpg,0.0
325,../../data/ava/dataset/train\704093.jpg,0.0
326,../../data/ava/dataset/train\557.jpg,0.0
327,../../data/ava/dataset/train\72110.jpg,0.0
328,../../data/ava/dataset/train\509335.jpg,0.0
329,../../data/ava/dataset/train\19137.jpg,0.0
330,../../data/ava/dataset/train\315068.jpg,0.0
331,../../data/ava/dataset/train\161480.jpg,0.0
332,../../data/ava/dataset/train\476806.jpg,0.0
333,../../data/ava/dataset/train\120232.jpg,0.0
334,../../data/ava/dataset/train\403897.jpg,0.0
335,../../data/ava/dataset/train\891788.jpg,0.0
336,../../data/ava/dataset/train\946708.jpg,0.0
337,../../data/ava/dataset/train\751859.jpg,0.0
338,../../data/ava/dataset/train\99771.jpg,0.0
339,../../data/ava/dataset/train\262517.jpg,0.0
340,../../data/ava/dataset/train\745547.jpg,0.0
341,../../data/ava/dataset/train\333836.jpg,0.0
342,../../data/ava/dataset/train\952867.jpg,0.0
343,../../data/ava/dataset/train\320699.jpg,0.0
344,../../data/ava/dataset/train\803547.jpg,0.0
345,../../data/ava/dataset/train\112517.jpg,0.0
346,../../data/ava/dataset/train\109615.jpg,0.0
347,../../data/ava/dataset/train\581737.jpg,0.0
348,../../data/ava/dataset/train\139733.jpg,0.0
349,../../data/ava/dataset/train\35739.jpg,0.0
350,../../data/ava/dataset/train\738548.jpg,0.0
351,../../data/ava/dataset/train\125642.jpg,0.0
352,../../data/ava/dataset/train\879773.jpg,0.0
353,../../data/ava/dataset/train\908283.jpg,0.0
354,../../data/ava/dataset/train\733007.jpg,0.0
355,../../data/ava/dataset/train\844052.jpg,0.0
356,../../data/ava/dataset/train\161988.jpg,0.0
357,../../data/ava/dataset/train\267104.jpg,0.0
358,../../data/ava/dataset/train\153949.jpg,0.0
359,../../data/ava/dataset/train\278527.jpg,0.0
360,../../data/ava/dataset/train\693722.jpg,0.0
361,../../data/ava/dataset/train\588765.jpg,0.0
362,../../data/ava/dataset/train\832919.jpg,0.0
363,../../data/ava/dataset/train\732200.jpg,0.0
364,../../data/ava/dataset/train\164463.jpg,0.0
365,../../data/ava/dataset/train\836590.jpg,0.0
366,../../data/ava/dataset/train\771559.jpg,0.0
367,../../data/ava/dataset/train\487008.jpg,0.0
368,../../data/ava/dataset/train\643755.jpg,0.0
369,../../data/ava/dataset/train\161070.jpg,0.0
370,../../data/ava/dataset/train\328740.jpg,0.0
371,../../data/ava/dataset/train\704315.jpg,0.0
372,../../data/ava/dataset/train\206041.jpg,0.0
373,../../data/ava/dataset/train\156240.jpg,0.0
374,../../data/ava/dataset/train\4743.jpg,0.0
375,../../data/ava/dataset/train\510842.jpg,0.0
376,../../data/ava/dataset/train\861426.jpg,0.0
377,../../data/ava/dataset/train\230390.jpg,0.0
378,../../data/ava/dataset/train\590340.jpg,0.0
379,../../data/ava/dataset/train\611063.jpg,0.0
380,../../data/ava/dataset/train\636898.jpg,0.0
381,../../data/ava/dataset/train\867126.jpg,0.0
382,../../data/ava/dataset/train\621.jpg,0.0
383,../../data/ava/dataset/train\120512.jpg,0.0
384,../../data/ava/dataset/train\719976.jpg,0.0
385,../../data/ava/dataset/train\346151.jpg,0.0
386,../../data/ava/dataset/train\795507.jpg,0.0
387,../../data/ava/dataset/train\872437.jpg,0.0
388,../../data/ava/dataset/train\206130.jpg,0.0
389,../../data/ava/dataset/train\160461.jpg,0.0
390,../../data/ava/dataset/train\768666.jpg,0.0
391,../../data/ava/dataset/train\642986.jpg,0.0
392,../../data/ava/dataset/train\539544.jpg,0.0
393,../../data/ava/dataset/train\945722.jpg,0.0
394,../../data/ava/dataset/train\857063.jpg,0.0
395,../../data/ava/dataset/train\723092.jpg,0.0
396,../../data/ava/dataset/train\20543.jpg,0.0
397,../../data/ava/dataset/train\527209.jpg,0.0
398,../../data/ava/dataset/train\298557.jpg,0.0
399,../../data/ava/dataset/train\4301.jpg,0.0
400,../../data/ava/dataset/train\627338.jpg,0.0
401,../../data/ava/dataset/train\11512.jpg,0.0
402,../../data/ava/dataset/train\271370.jpg,0.0
403,../../data/ava/dataset/train\461549.jpg,0.0
404,../../data/ava/dataset/train\1037.jpg,0.0
405,../../data/ava/dataset/train\517365.jpg,0.0
406,../../data/ava/dataset/train\390397.jpg,0.0
407,../../data/ava/dataset/train\648784.jpg,0.0
408,../../data/ava/dataset/train\2224.jpg,0.0
409,../../data/ava/dataset/train\7347.jpg,0.0
410,../../data/ava/dataset/train\456115.jpg,0.0
411,../../data/ava/dataset/train\332288.jpg,0.0
412,../../data/ava/dataset/train\693108.jpg,0.0
413,../../data/ava/dataset/train\796055.jpg,0.0
414,../../data/ava/dataset/train\65922.jpg,0.0
415,../../data/ava/dataset/train\832498.jpg,0.0
416,../../data/ava/dataset/train\118384.jpg,0.0
417,../../data/ava/dataset/train\337319.jpg,0.0
418,../../data/ava/dataset/train\648836.jpg,0.0
419,../../data/ava/dataset/train\250452.jpg,0.0
420,../../data/ava/dataset/train\818632.jpg,0.0
421,../../data/ava/dataset/train\829049.jpg,0.0
422,../../data/ava/dataset/train\51682.jpg,0.0
423,../../data/ava/dataset/train\911614.jpg,0.0
424,../../data/ava/dataset/train\29992.jpg,0.0
425,../../data/ava/dataset/train\750902.jpg,0.0
426,../../data/ava/dataset/train\625771.jpg,0.0
427,../../data/ava/dataset/train\772370.jpg,0.0
428,../../data/ava/dataset/train\416536.jpg,0.0
429,../../data/ava/dataset/train\755182.jpg,0.0
430,../../data/ava/dataset/train\873405.jpg,0.0
431,../../data/ava/dataset/train\516402.jpg,0.0
432,../../data/ava/dataset/train\609201.jpg,0.0
433,../../data/ava/dataset/train\780491.jpg,0.0
434,../../data/ava/dataset/train\121810.jpg,0.0
435,../../data/ava/dataset/train\596518.jpg,0.0
436,../../data/ava/dataset/train\298216.jpg,0.0
437,../../data/ava/dataset/train\165128.jpg,0.0
438,../../data/ava/dataset/train\346498.jpg,0.0
439,../../data/ava/dataset/train\783850.jpg,0.0
440,../../data/ava/dataset/train\24949.jpg,0.0
441,../../data/ava/dataset/train\938642.jpg,0.0
442,../../data/ava/dataset/train\320124.jpg,0.0
443,../../data/ava/dataset/train\225031.jpg,0.0
444,../../data/ava/dataset/train\373710.jpg,0.0
445,../../data/ava/dataset/train\19417.jpg,0.0
446,../../data/ava/dataset/train\593275.jpg,0.0
447,../../data/ava/dataset/train\949619.jpg,0.0
448,../../data/ava/dataset/train\859578.jpg,0.0
449,../../data/ava/dataset/train\5384.jpg,0.0
450,../../data/ava/dataset/train\23945.jpg,0.0
451,../../data/ava/dataset/train\841498.jpg,0.0
452,../../data/ava/dataset/train\904923.jpg,0.0
453,../../data/ava/dataset/train\575542.jpg,0.0
454,../../data/ava/dataset/train\72515.jpg,0.0
455,../../data/ava/dataset/train\440034.jpg,0.0
456,../../data/ava/dataset/train\666350.jpg,0.0
457,../../data/ava/dataset/train\326233.jpg,0.0
458,../../data/ava/dataset/train\116926.jpg,0.0
459,../../data/ava/dataset/train\51974.jpg,0.0
460,../../data/ava/dataset/train\165361.jpg,0.0
461,../../data/ava/dataset/train\891006.jpg,0.0
462,../../data/ava/dataset/train\8297.jpg,0.0
463,../../data/ava/dataset/train\71254.jpg,0.0
464,../../data/ava/dataset/train\687432.jpg,0.0
465,../../data/ava/dataset/train\461086.jpg,0.0
466,../../data/ava/dataset/train\952886.jpg,0.0
467,../../data/ava/dataset/train\772739.jpg,0.0
468,../../data/ava/dataset/train\906887.jpg,0.0
469,../../data/ava/dataset/train\681609.jpg,0.0
470,../../data/ava/dataset/train\615268.jpg,0.0
471,../../data/ava/dataset/train\885204.jpg,0.0
472,../../data/ava/dataset/train\556736.jpg,0.0
473,../../data/ava/dataset/train\932479.jpg,0.0
474,../../data/ava/dataset/train\13602.jpg,0.0
475,../../data/ava/dataset/train\774201.jpg,0.0
476,../../data/ava/dataset/train\227220.jpg,0.0
477,../../data/ava/dataset/train\719066.jpg,0.0
478,../../data/ava/dataset/train\335104.jpg,0.0
479,../../data/ava/dataset/train\35906.jpg,0.0
480,../../data/ava/dataset/train\53835.jpg,0.0
481,../../data/ava/dataset/train\622316.jpg,0.0
482,../../data/ava/dataset/train\212642.jpg,0.0
483,../../data/ava/dataset/train\165755.jpg,0.0
484,../../data/ava/dataset/train\308875.jpg,0.0
485,../../data/ava/dataset/train\674712.jpg,0.0
486,../../data/ava/dataset/train\109135.jpg,0.0
487,../../data/ava/dataset/train\770573.jpg,0.0
488,../../data/ava/dataset/train\273342.jpg,0.0
489,../../data/ava/dataset/train\227944.jpg,0.0
490,../../data/ava/dataset/train\944524.jpg,0.0
491,../../data/ava/dataset/train\359315.jpg,0.0
492,../../data/ava/dataset/train\32801.jpg,0.0
493,../../data/ava/dataset/train\501053.jpg,0.0
494,../../data/ava/dataset/train\440470.jpg,0.0
495,../../data/ava/dataset/train\828932.jpg,0.0
496,../../data/ava/dataset/train\880260.jpg,0.0
497,../../data/ava/dataset/train\263762.jpg,0.0
498,../../data/ava/dataset/train\343879.jpg,0.0
499,../../data/ava/dataset/train\72476.jpg,0.0
500,../../data/ava/dataset/train\758469.jpg,0.0
501,../../data/ava/dataset/train\5880.jpg,0.0
502,../../data/ava/dataset/train\42750.jpg,0.0
503,../../data/ava/dataset/train\312035.jpg,0.0
504,../../data/ava/dataset/train\402220.jpg,0.0
505,../../data/ava/dataset/train\921907.jpg,0.0
506,../../data/ava/dataset/train\115230.jpg,0.0
507,../../data/ava/dataset/train\590886.jpg,0.0
508,../../data/ava/dataset/train\160276.jpg,0.0
509,../../data/ava/dataset/train\781786.jpg,0.0
510,../../data/ava/dataset/train\103283.jpg,0.0
511,../../data/ava/dataset/train\535904.jpg,0.0
512,../../data/ava/dataset/train\886538.jpg,0.0
513,../../data/ava/dataset/train\479048.jpg,0.0
514,../../data/ava/dataset/train\874658.jpg,0.0
515,../../data/ava/dataset/train\854801.jpg,0.0
516,../../data/ava/dataset/train\911235.jpg,0.0
517,../../data/ava/dataset/train\861102.jpg,0.0
518,../../data/ava/dataset/train\136821.jpg,0.0
519,../../data/ava/dataset/train\335307.jpg,0.0
520,../../data/ava/dataset/train\328666.jpg,0.0
521,../../data/ava/dataset/train\331211.jpg,0.0
522,../../data/ava/dataset/train\912137.jpg,0.0
523,../../data/ava/dataset/train\105057.jpg,0.0
524,../../data/ava/dataset/train\636921.jpg,0.0
525,../../data/ava/dataset/train\751293.jpg,0.0
526,../../data/ava/dataset/train\954121.jpg,0.0
527,../../data/ava/dataset/train\479733.jpg,0.0
528,../../data/ava/dataset/train\548095.jpg,0.0
529,../../data/ava/dataset/train\490275.jpg,0.0
530,../../data/ava/dataset/train\23642.jpg,0.0
531,../../data/ava/dataset/train\556130.jpg,0.0
532,../../data/ava/dataset/train\475314.jpg,0.0
533,../../data/ava/dataset/train\758309.jpg,0.0
534,../../data/ava/dataset/train\746047.jpg,0.0
535,../../data/ava/dataset/train\83196.jpg,0.0
536,../../data/ava/dataset/train\821643.jpg,0.0
537,../../data/ava/dataset/train\731789.jpg,0.0
