,id,label
47,../../datasets/ava/train\857239.jpg,0.0
48,../../datasets/ava/train\556761.jpg,0.0
49,../../datasets/ava/train\110067.jpg,0.0
50,../../datasets/ava/train\631470.jpg,0.0
51,../../datasets/ava/train\159682.jpg,0.0
52,../../datasets/ava/train\5550.jpg,0.0
53,../../datasets/ava/train\12865.jpg,0.0
54,../../datasets/ava/train\751677.jpg,0.0
55,../../datasets/ava/train\4585.jpg,0.0
56,../../datasets/ava/train\502397.jpg,0.0
57,../../datasets/ava/train\201388.jpg,0.0
58,../../datasets/ava/train\638113.jpg,0.0
59,../../datasets/ava/train\388698.jpg,0.0
60,../../datasets/ava/train\80270.jpg,0.0
61,../../datasets/ava/train\484401.jpg,0.0
62,../../datasets/ava/train\927679.jpg,0.0
63,../../datasets/ava/train\422506.jpg,0.0
64,../../datasets/ava/train\522106.jpg,0.0
65,../../datasets/ava/train\101375.jpg,0.0
66,../../datasets/ava/train\76291.jpg,0.0
67,../../datasets/ava/train\150827.jpg,0.0
68,../../datasets/ava/train\317236.jpg,0.0
69,../../datasets/ava/train\816871.jpg,0.0
70,../../datasets/ava/train\560645.jpg,0.0
71,../../datasets/ava/train\1901.jpg,0.0
72,../../datasets/ava/train\291765.jpg,0.0
73,../../datasets/ava/train\167350.jpg,0.0
74,../../datasets/ava/train\49356.jpg,0.0
75,../../datasets/ava/train\939176.jpg,0.0
76,../../datasets/ava/train\722575.jpg,0.0
77,../../datasets/ava/train\324689.jpg,0.0
78,../../datasets/ava/train\655020.jpg,0.0
79,../../datasets/ava/train\294580.jpg,0.0
80,../../datasets/ava/train\426551.jpg,0.0
81,../../datasets/ava/train\135555.jpg,0.0
82,../../datasets/ava/train\372459.jpg,0.0
83,../../datasets/ava/train\673603.jpg,0.0
84,../../datasets/ava/train\47816.jpg,0.0
85,../../datasets/ava/train\17904.jpg,0.0
86,../../datasets/ava/train\925093.jpg,0.0
87,../../datasets/ava/train\768445.jpg,0.0
88,../../datasets/ava/train\772350.jpg,0.0
89,../../datasets/ava/train\289044.jpg,0.0
90,../../datasets/ava/train\26433.jpg,0.0
91,../../datasets/ava/train\517172.jpg,0.0
92,../../datasets/ava/train\912635.jpg,0.0
93,../../datasets/ava/train\413195.jpg,0.0
94,../../datasets/ava/train\563523.jpg,0.0
95,../../datasets/ava/train\607979.jpg,0.0
96,../../datasets/ava/train\878457.jpg,0.0
97,../../datasets/ava/train\252144.jpg,0.0
98,../../datasets/ava/train\778530.jpg,0.0
99,../../datasets/ava/train\357245.jpg,0.0
100,../../datasets/ava/train\53074.jpg,0.0
101,../../datasets/ava/train\800004.jpg,0.0
102,../../datasets/ava/train\340.jpg,0.0
103,../../datasets/ava/train\780134.jpg,0.0
104,../../datasets/ava/train\805008.jpg,0.0
105,../../datasets/ava/train\333948.jpg,0.0
106,../../datasets/ava/train\893128.jpg,0.0
107,../../datasets/ava/train\456318.jpg,0.0
108,../../datasets/ava/train\647945.jpg,0.0
109,../../datasets/ava/train\27163.jpg,0.0
110,../../datasets/ava/train\343354.jpg,0.0
111,../../datasets/ava/train\908174.jpg,0.0
112,../../datasets/ava/train\339467.jpg,0.0
113,../../datasets/ava/train\458943.jpg,0.0
114,../../datasets/ava/train\916362.jpg,0.0
115,../../datasets/ava/train\100389.jpg,0.0
116,../../datasets/ava/train\212949.jpg,0.0
117,../../datasets/ava/train\835502.jpg,0.0
118,../../datasets/ava/train\914579.jpg,0.0
119,../../datasets/ava/train\475109.jpg,0.0
120,../../datasets/ava/train\833746.jpg,0.0
121,../../datasets/ava/train\761113.jpg,0.0
122,../../datasets/ava/train\618440.jpg,0.0
123,../../datasets/ava/train\922403.jpg,0.0
124,../../datasets/ava/train\897632.jpg,0.0
125,../../datasets/ava/train\389768.jpg,0.0
126,../../datasets/ava/train\386319.jpg,0.0
127,../../datasets/ava/train\160552.jpg,0.0
128,../../datasets/ava/train\257999.jpg,0.0
129,../../datasets/ava/train\298619.jpg,0.0
130,../../datasets/ava/train\787317.jpg,0.0
131,../../datasets/ava/train\376530.jpg,0.0
132,../../datasets/ava/train\57279.jpg,0.0
133,../../datasets/ava/train\111867.jpg,0.0
134,../../datasets/ava/train\216002.jpg,0.0
135,../../datasets/ava/train\507312.jpg,0.0
136,../../datasets/ava/train\587328.jpg,0.0
137,../../datasets/ava/train\18903.jpg,0.0
138,../../datasets/ava/train\290935.jpg,0.0
139,../../datasets/ava/train\681511.jpg,0.0
140,../../datasets/ava/train\713658.jpg,0.0
141,../../datasets/ava/train\62852.jpg,0.0
142,../../datasets/ava/train\451035.jpg,0.0
143,../../datasets/ava/train\797233.jpg,0.0
144,../../datasets/ava/train\192581.jpg,0.0
145,../../datasets/ava/train\5170.jpg,0.0
146,../../datasets/ava/train\519079.jpg,0.0
147,../../datasets/ava/train\248518.jpg,0.0
148,../../datasets/ava/train\763693.jpg,0.0
149,../../datasets/ava/train\180104.jpg,0.0
150,../../datasets/ava/train\782591.jpg,0.0
151,../../datasets/ava/train\773957.jpg,0.0
152,../../datasets/ava/train\940458.jpg,0.0
153,../../datasets/ava/train\840386.jpg,0.0
154,../../datasets/ava/train\414954.jpg,0.0
155,../../datasets/ava/train\793816.jpg,0.0
156,../../datasets/ava/train\527332.jpg,0.0
157,../../datasets/ava/train\485743.jpg,0.0
158,../../datasets/ava/train\605785.jpg,0.0
159,../../datasets/ava/train\473436.jpg,0.0
160,../../datasets/ava/train\860961.jpg,0.0
161,../../datasets/ava/train\618247.jpg,0.0
162,../../datasets/ava/train\53497.jpg,0.0
163,../../datasets/ava/train\205314.jpg,0.0
164,../../datasets/ava/train\223486.jpg,0.0
165,../../datasets/ava/train\296736.jpg,0.0
166,../../datasets/ava/train\517676.jpg,0.0
167,../../datasets/ava/train\603696.jpg,0.0
168,../../datasets/ava/train\165099.jpg,0.0
169,../../datasets/ava/train\684730.jpg,0.0
170,../../datasets/ava/train\802060.jpg,0.0
171,../../datasets/ava/train\604811.jpg,0.0
172,../../datasets/ava/train\308695.jpg,0.0
173,../../datasets/ava/train\671228.jpg,0.0
174,../../datasets/ava/train\480033.jpg,0.0
175,../../datasets/ava/train\593500.jpg,0.0
176,../../datasets/ava/train\862097.jpg,0.0
177,../../datasets/ava/train\132123.jpg,0.0
178,../../datasets/ava/train\386700.jpg,0.0
179,../../datasets/ava/train\659531.jpg,0.0
180,../../datasets/ava/train\512716.jpg,0.0
181,../../datasets/ava/train\229842.jpg,0.0
182,../../datasets/ava/train\559049.jpg,0.0
183,../../datasets/ava/train\762396.jpg,0.0
184,../../datasets/ava/train\618820.jpg,0.0
185,../../datasets/ava/train\197787.jpg,0.0
186,../../datasets/ava/train\675004.jpg,0.0
187,../../datasets/ava/train\240502.jpg,0.0
188,../../datasets/ava/train\162016.jpg,0.0
189,../../datasets/ava/train\76055.jpg,0.0
190,../../datasets/ava/train\60484.jpg,0.0
191,../../datasets/ava/train\691188.jpg,0.0
192,../../datasets/ava/train\493785.jpg,0.0
193,../../datasets/ava/train\942311.jpg,0.0
194,../../datasets/ava/train\409842.jpg,0.0
195,../../datasets/ava/train\177358.jpg,0.0
196,../../datasets/ava/train\270470.jpg,0.0
197,../../datasets/ava/train\97651.jpg,0.0
198,../../datasets/ava/train\373655.jpg,0.0
199,../../datasets/ava/train\110522.jpg,0.0
200,../../datasets/ava/train\888135.jpg,0.0
201,../../datasets/ava/train\604575.jpg,0.0
202,../../datasets/ava/train\712731.jpg,0.0
203,../../datasets/ava/train\932675.jpg,0.0
204,../../datasets/ava/train\344050.jpg,0.0
205,../../datasets/ava/train\869609.jpg,0.0
206,../../datasets/ava/train\832848.jpg,0.0
207,../../datasets/ava/train\771852.jpg,0.0
208,../../datasets/ava/train\391444.jpg,0.0
209,../../datasets/ava/train\447234.jpg,0.0
210,../../datasets/ava/train\230433.jpg,0.0
211,../../datasets/ava/train\42296.jpg,0.0
212,../../datasets/ava/train\230474.jpg,0.0
213,../../datasets/ava/train\481700.jpg,0.0
214,../../datasets/ava/train\69785.jpg,0.0
215,../../datasets/ava/train\329572.jpg,0.0
216,../../datasets/ava/train\799378.jpg,0.0
217,../../datasets/ava/train\933071.jpg,0.0
218,../../datasets/ava/train\476411.jpg,0.0
219,../../datasets/ava/train\176740.jpg,0.0
220,../../datasets/ava/train\372702.jpg,0.0
221,../../datasets/ava/train\601205.jpg,0.0
222,../../datasets/ava/train\661598.jpg,0.0
223,../../datasets/ava/train\403460.jpg,0.0
224,../../datasets/ava/train\245903.jpg,0.0
225,../../datasets/ava/train\844414.jpg,0.0
226,../../datasets/ava/train\949288.jpg,0.0
227,../../datasets/ava/train\184082.jpg,0.0
228,../../datasets/ava/train\255464.jpg,0.0
229,../../datasets/ava/train\426000.jpg,0.0
230,../../datasets/ava/train\794259.jpg,0.0
231,../../datasets/ava/train\314327.jpg,0.0
232,../../datasets/ava/train\63343.jpg,0.0
233,../../datasets/ava/train\730810.jpg,0.0
234,../../datasets/ava/train\653118.jpg,0.0
235,../../datasets/ava/train\198256.jpg,0.0
236,../../datasets/ava/train\240223.jpg,0.0
237,../../datasets/ava/train\17987.jpg,0.0
238,../../datasets/ava/train\86357.jpg,0.0
239,../../datasets/ava/train\880318.jpg,0.0
240,../../datasets/ava/train\828709.jpg,0.0
241,../../datasets/ava/train\617980.jpg,0.0
242,../../datasets/ava/train\676796.jpg,0.0
243,../../datasets/ava/train\639459.jpg,0.0
244,../../datasets/ava/train\93840.jpg,0.0
245,../../datasets/ava/train\676047.jpg,0.0
246,../../datasets/ava/train\245893.jpg,0.0
247,../../datasets/ava/train\685257.jpg,0.0
248,../../datasets/ava/train\444499.jpg,0.0
249,../../datasets/ava/train\847636.jpg,0.0
250,../../datasets/ava/train\367968.jpg,0.0
251,../../datasets/ava/train\70300.jpg,0.0
252,../../datasets/ava/train\552694.jpg,0.0
253,../../datasets/ava/train\590343.jpg,0.0
254,../../datasets/ava/train\24313.jpg,0.0
255,../../datasets/ava/train\46036.jpg,0.0
256,../../datasets/ava/train\596063.jpg,0.0
257,../../datasets/ava/train\743660.jpg,0.0
258,../../datasets/ava/train\739570.jpg,0.0
259,../../datasets/ava/train\728519.jpg,0.0
260,../../datasets/ava/train\772874.jpg,0.0
261,../../datasets/ava/train\842646.jpg,0.0
262,../../datasets/ava/train\782432.jpg,0.0
263,../../datasets/ava/train\541712.jpg,0.0
264,../../datasets/ava/train\695419.jpg,0.0
265,../../datasets/ava/train\79824.jpg,0.0
266,../../datasets/ava/train\321799.jpg,0.0
267,../../datasets/ava/train\433022.jpg,0.0
268,../../datasets/ava/train\552681.jpg,0.0
269,../../datasets/ava/train\369683.jpg,0.0
270,../../datasets/ava/train\255091.jpg,0.0
271,../../datasets/ava/train\154319.jpg,0.0
272,../../datasets/ava/train\753230.jpg,0.0
273,../../datasets/ava/train\706766.jpg,0.0
274,../../datasets/ava/train\4814.jpg,0.0
275,../../datasets/ava/train\835297.jpg,0.0
276,../../datasets/ava/train\480530.jpg,0.0
277,../../datasets/ava/train\417415.jpg,0.0
278,../../datasets/ava/train\666634.jpg,0.0
279,../../datasets/ava/train\806552.jpg,0.0
280,../../datasets/ava/train\50617.jpg,0.0
281,../../datasets/ava/train\245770.jpg,0.0
282,../../datasets/ava/train\934577.jpg,0.0
283,../../datasets/ava/train\92980.jpg,0.0
284,../../datasets/ava/train\411254.jpg,0.0
285,../../datasets/ava/train\330461.jpg,0.0
286,../../datasets/ava/train\197051.jpg,0.0
287,../../datasets/ava/train\155694.jpg,0.0
288,../../datasets/ava/train\693244.jpg,0.0
289,../../datasets/ava/train\13044.jpg,0.0
290,../../datasets/ava/train\956795.jpg,0.0
291,../../datasets/ava/train\7358.jpg,0.0
292,../../datasets/ava/train\67161.jpg,0.0
293,../../datasets/ava/train\122352.jpg,0.0
294,../../datasets/ava/train\229476.jpg,0.0
295,../../datasets/ava/train\152465.jpg,0.0
296,../../datasets/ava/train\856174.jpg,0.0
297,../../datasets/ava/train\91585.jpg,0.0
298,../../datasets/ava/train\714369.jpg,0.0
299,../../datasets/ava/train\151649.jpg,0.0
300,../../datasets/ava/train\8248.jpg,0.0
301,../../datasets/ava/train\861215.jpg,0.0
302,../../datasets/ava/train\468074.jpg,0.0
303,../../datasets/ava/train\632021.jpg,0.0
304,../../datasets/ava/train\778428.jpg,0.0
305,../../datasets/ava/train\39090.jpg,0.0
306,../../datasets/ava/train\757378.jpg,0.0
307,../../datasets/ava/train\118839.jpg,0.0
308,../../datasets/ava/train\534638.jpg,0.0
309,../../datasets/ava/train\804879.jpg,0.0
310,../../datasets/ava/train\5771.jpg,0.0
311,../../datasets/ava/train\192164.jpg,0.0
312,../../datasets/ava/train\336340.jpg,0.0
313,../../datasets/ava/train\384450.jpg,0.0
314,../../datasets/ava/train\369451.jpg,0.0
315,../../datasets/ava/train\173737.jpg,0.0
316,../../datasets/ava/train\356338.jpg,0.0
317,../../datasets/ava/train\686099.jpg,0.0
318,../../datasets/ava/train\542850.jpg,0.0
319,../../datasets/ava/train\30875.jpg,0.0
320,../../datasets/ava/train\864505.jpg,0.0
321,../../datasets/ava/train\662606.jpg,0.0
322,../../datasets/ava/train\257845.jpg,0.0
323,../../datasets/ava/train\634346.jpg,0.0
324,../../datasets/ava/train\443668.jpg,0.0
325,../../datasets/ava/train\704093.jpg,0.0
326,../../datasets/ava/train\557.jpg,0.0
327,../../datasets/ava/train\72110.jpg,0.0
328,../../datasets/ava/train\509335.jpg,0.0
329,../../datasets/ava/train\19137.jpg,0.0
330,../../datasets/ava/train\315068.jpg,0.0
331,../../datasets/ava/train\161480.jpg,0.0
332,../../datasets/ava/train\476806.jpg,0.0
333,../../datasets/ava/train\120232.jpg,0.0
334,../../datasets/ava/train\403897.jpg,0.0
335,../../datasets/ava/train\891788.jpg,0.0
336,../../datasets/ava/train\946708.jpg,0.0
337,../../datasets/ava/train\751859.jpg,0.0
338,../../datasets/ava/train\99771.jpg,0.0
339,../../datasets/ava/train\262517.jpg,0.0
340,../../datasets/ava/train\745547.jpg,0.0
341,../../datasets/ava/train\333836.jpg,0.0
342,../../datasets/ava/train\952867.jpg,0.0
343,../../datasets/ava/train\320699.jpg,0.0
344,../../datasets/ava/train\803547.jpg,0.0
345,../../datasets/ava/train\112517.jpg,0.0
346,../../datasets/ava/train\109615.jpg,0.0
347,../../datasets/ava/train\581737.jpg,0.0
348,../../datasets/ava/train\139733.jpg,0.0
349,../../datasets/ava/train\35739.jpg,0.0
350,../../datasets/ava/train\738548.jpg,0.0
351,../../datasets/ava/train\125642.jpg,0.0
352,../../datasets/ava/train\879773.jpg,0.0
353,../../datasets/ava/train\908283.jpg,0.0
354,../../datasets/ava/train\733007.jpg,0.0
355,../../datasets/ava/train\844052.jpg,0.0
356,../../datasets/ava/train\161988.jpg,0.0
357,../../datasets/ava/train\267104.jpg,0.0
358,../../datasets/ava/train\153949.jpg,0.0
359,../../datasets/ava/train\278527.jpg,0.0
360,../../datasets/ava/train\693722.jpg,0.0
361,../../datasets/ava/train\588765.jpg,0.0
362,../../datasets/ava/train\832919.jpg,0.0
363,../../datasets/ava/train\732200.jpg,0.0
364,../../datasets/ava/train\164463.jpg,0.0
365,../../datasets/ava/train\836590.jpg,0.0
366,../../datasets/ava/train\771559.jpg,0.0
367,../../datasets/ava/train\487008.jpg,0.0
368,../../datasets/ava/train\643755.jpg,0.0
369,../../datasets/ava/train\161070.jpg,0.0
370,../../datasets/ava/train\328740.jpg,0.0
371,../../datasets/ava/train\704315.jpg,0.0
372,../../datasets/ava/train\206041.jpg,0.0
373,../../datasets/ava/train\156240.jpg,0.0
374,../../datasets/ava/train\4743.jpg,0.0
375,../../datasets/ava/train\510842.jpg,0.0
376,../../datasets/ava/train\861426.jpg,0.0
377,../../datasets/ava/train\230390.jpg,0.0
378,../../datasets/ava/train\590340.jpg,0.0
379,../../datasets/ava/train\611063.jpg,0.0
380,../../datasets/ava/train\636898.jpg,0.0
381,../../datasets/ava/train\867126.jpg,0.0
382,../../datasets/ava/train\621.jpg,0.0
383,../../datasets/ava/train\120512.jpg,0.0
384,../../datasets/ava/train\719976.jpg,0.0
385,../../datasets/ava/train\346151.jpg,0.0
386,../../datasets/ava/train\795507.jpg,0.0
387,../../datasets/ava/train\872437.jpg,0.0
388,../../datasets/ava/train\206130.jpg,0.0
389,../../datasets/ava/train\160461.jpg,0.0
390,../../datasets/ava/train\768666.jpg,0.0
391,../../datasets/ava/train\642986.jpg,0.0
392,../../datasets/ava/train\539544.jpg,0.0
393,../../datasets/ava/train\945722.jpg,0.0
394,../../datasets/ava/train\857063.jpg,0.0
395,../../datasets/ava/train\723092.jpg,0.0
396,../../datasets/ava/train\20543.jpg,0.0
397,../../datasets/ava/train\527209.jpg,0.0
398,../../datasets/ava/train\298557.jpg,0.0
399,../../datasets/ava/train\4301.jpg,0.0
400,../../datasets/ava/train\627338.jpg,0.0
401,../../datasets/ava/train\11512.jpg,0.0
402,../../datasets/ava/train\271370.jpg,0.0
403,../../datasets/ava/train\461549.jpg,0.0
404,../../datasets/ava/train\1037.jpg,0.0
405,../../datasets/ava/train\517365.jpg,0.0
406,../../datasets/ava/train\390397.jpg,0.0
407,../../datasets/ava/train\648784.jpg,0.0
408,../../datasets/ava/train\2224.jpg,0.0
409,../../datasets/ava/train\7347.jpg,0.0
410,../../datasets/ava/train\456115.jpg,0.0
411,../../datasets/ava/train\332288.jpg,0.0
412,../../datasets/ava/train\693108.jpg,0.0
413,../../datasets/ava/train\796055.jpg,0.0
414,../../datasets/ava/train\65922.jpg,0.0
415,../../datasets/ava/train\832498.jpg,0.0
416,../../datasets/ava/train\118384.jpg,0.0
417,../../datasets/ava/train\337319.jpg,0.0
418,../../datasets/ava/train\648836.jpg,0.0
419,../../datasets/ava/train\250452.jpg,0.0
420,../../datasets/ava/train\818632.jpg,0.0
421,../../datasets/ava/train\829049.jpg,0.0
422,../../datasets/ava/train\51682.jpg,0.0
423,../../datasets/ava/train\911614.jpg,0.0
424,../../datasets/ava/train\29992.jpg,0.0
425,../../datasets/ava/train\750902.jpg,0.0
426,../../datasets/ava/train\625771.jpg,0.0
427,../../datasets/ava/train\772370.jpg,0.0
428,../../datasets/ava/train\416536.jpg,0.0
429,../../datasets/ava/train\755182.jpg,0.0
430,../../datasets/ava/train\873405.jpg,0.0
431,../../datasets/ava/train\516402.jpg,0.0
432,../../datasets/ava/train\609201.jpg,0.0
433,../../datasets/ava/train\780491.jpg,0.0
434,../../datasets/ava/train\121810.jpg,0.0
435,../../datasets/ava/train\596518.jpg,0.0
436,../../datasets/ava/train\298216.jpg,0.0
437,../../datasets/ava/train\165128.jpg,0.0
438,../../datasets/ava/train\346498.jpg,0.0
439,../../datasets/ava/train\783850.jpg,0.0
440,../../datasets/ava/train\24949.jpg,0.0
441,../../datasets/ava/train\938642.jpg,0.0
442,../../datasets/ava/train\320124.jpg,0.0
443,../../datasets/ava/train\225031.jpg,0.0
444,../../datasets/ava/train\373710.jpg,0.0
445,../../datasets/ava/train\19417.jpg,0.0
446,../../datasets/ava/train\593275.jpg,0.0
447,../../datasets/ava/train\949619.jpg,0.0
448,../../datasets/ava/train\859578.jpg,0.0
449,../../datasets/ava/train\5384.jpg,0.0
450,../../datasets/ava/train\23945.jpg,0.0
451,../../datasets/ava/train\841498.jpg,0.0
452,../../datasets/ava/train\904923.jpg,0.0
453,../../datasets/ava/train\575542.jpg,0.0
454,../../datasets/ava/train\72515.jpg,0.0
455,../../datasets/ava/train\440034.jpg,0.0
456,../../datasets/ava/train\666350.jpg,0.0
457,../../datasets/ava/train\326233.jpg,0.0
458,../../datasets/ava/train\116926.jpg,0.0
459,../../datasets/ava/train\51974.jpg,0.0
460,../../datasets/ava/train\165361.jpg,0.0
461,../../datasets/ava/train\891006.jpg,0.0
462,../../datasets/ava/train\8297.jpg,0.0
463,../../datasets/ava/train\71254.jpg,0.0
464,../../datasets/ava/train\687432.jpg,0.0
465,../../datasets/ava/train\461086.jpg,0.0
466,../../datasets/ava/train\952886.jpg,0.0
467,../../datasets/ava/train\772739.jpg,0.0
468,../../datasets/ava/train\906887.jpg,0.0
469,../../datasets/ava/train\681609.jpg,0.0
470,../../datasets/ava/train\615268.jpg,0.0
471,../../datasets/ava/train\885204.jpg,0.0
472,../../datasets/ava/train\556736.jpg,0.0
473,../../datasets/ava/train\932479.jpg,0.0
474,../../datasets/ava/train\13602.jpg,0.0
475,../../datasets/ava/train\774201.jpg,0.0
476,../../datasets/ava/train\227220.jpg,0.0
477,../../datasets/ava/train\719066.jpg,0.0
478,../../datasets/ava/train\335104.jpg,0.0
479,../../datasets/ava/train\35906.jpg,0.0
480,../../datasets/ava/train\53835.jpg,0.0
481,../../datasets/ava/train\622316.jpg,0.0
482,../../datasets/ava/train\212642.jpg,0.0
483,../../datasets/ava/train\165755.jpg,0.0
484,../../datasets/ava/train\308875.jpg,0.0
485,../../datasets/ava/train\674712.jpg,0.0
486,../../datasets/ava/train\109135.jpg,0.0
487,../../datasets/ava/train\770573.jpg,0.0
488,../../datasets/ava/train\273342.jpg,0.0
489,../../datasets/ava/train\227944.jpg,0.0
490,../../datasets/ava/train\944524.jpg,0.0
491,../../datasets/ava/train\359315.jpg,0.0
492,../../datasets/ava/train\32801.jpg,0.0
493,../../datasets/ava/train\501053.jpg,0.0
494,../../datasets/ava/train\440470.jpg,0.0
495,../../datasets/ava/train\828932.jpg,0.0
496,../../datasets/ava/train\880260.jpg,0.0
497,../../datasets/ava/train\263762.jpg,0.0
498,../../datasets/ava/train\343879.jpg,0.0
499,../../datasets/ava/train\72476.jpg,0.0
500,../../datasets/ava/train\758469.jpg,0.0
501,../../datasets/ava/train\5880.jpg,0.0
502,../../datasets/ava/train\42750.jpg,0.0
503,../../datasets/ava/train\312035.jpg,0.0
504,../../datasets/ava/train\402220.jpg,0.0
505,../../datasets/ava/train\921907.jpg,0.0
506,../../datasets/ava/train\115230.jpg,0.0
507,../../datasets/ava/train\590886.jpg,0.0
508,../../datasets/ava/train\160276.jpg,0.0
509,../../datasets/ava/train\781786.jpg,0.0
510,../../datasets/ava/train\103283.jpg,0.0
511,../../datasets/ava/train\535904.jpg,0.0
512,../../datasets/ava/train\886538.jpg,0.0
513,../../datasets/ava/train\479048.jpg,0.0
514,../../datasets/ava/train\874658.jpg,0.0
515,../../datasets/ava/train\854801.jpg,0.0
516,../../datasets/ava/train\911235.jpg,0.0
517,../../datasets/ava/train\861102.jpg,0.0
518,../../datasets/ava/train\136821.jpg,0.0
519,../../datasets/ava/train\335307.jpg,0.0
520,../../datasets/ava/train\328666.jpg,0.0
521,../../datasets/ava/train\331211.jpg,0.0
522,../../datasets/ava/train\912137.jpg,0.0
523,../../datasets/ava/train\105057.jpg,0.0
524,../../datasets/ava/train\636921.jpg,0.0
525,../../datasets/ava/train\751293.jpg,0.0
526,../../datasets/ava/train\954121.jpg,0.0
527,../../datasets/ava/train\479733.jpg,0.0
528,../../datasets/ava/train\548095.jpg,0.0
529,../../datasets/ava/train\490275.jpg,0.0
530,../../datasets/ava/train\23642.jpg,0.0
531,../../datasets/ava/train\556130.jpg,0.0
532,../../datasets/ava/train\475314.jpg,0.0
533,../../datasets/ava/train\758309.jpg,0.0
534,../../datasets/ava/train\746047.jpg,0.0
535,../../datasets/ava/train\83196.jpg,0.0
536,../../datasets/ava/train\821643.jpg,0.0
537,../../datasets/ava/train\731789.jpg,0.0
538,../../datasets/ava/train\955656.jpg,0.0
539,../../datasets/ava/train\92684.jpg,0.0
540,../../datasets/ava/train\921134.jpg,0.0
541,../../datasets/ava/train\285426.jpg,0.0
542,../../datasets/ava/train\633635.jpg,0.0
543,../../datasets/ava/train\22876.jpg,0.0
544,../../datasets/ava/train\365970.jpg,0.0
545,../../datasets/ava/train\762324.jpg,0.0
546,../../datasets/ava/train\511376.jpg,0.0
547,../../datasets/ava/train\841524.jpg,0.0
548,../../datasets/ava/train\12890.jpg,0.0
549,../../datasets/ava/train\70771.jpg,0.0
550,../../datasets/ava/train\241838.jpg,0.0
551,../../datasets/ava/train\42686.jpg,0.0
552,../../datasets/ava/train\870838.jpg,0.0
553,../../datasets/ava/train\664870.jpg,0.0
554,../../datasets/ava/train\761779.jpg,0.0
555,../../datasets/ava/train\575067.jpg,0.0
556,../../datasets/ava/train\274387.jpg,0.0
557,../../datasets/ava/train\197529.jpg,0.0
558,../../datasets/ava/train\506612.jpg,0.0
559,../../datasets/ava/train\88876.jpg,0.0
560,../../datasets/ava/train\767447.jpg,0.0
561,../../datasets/ava/train\900438.jpg,0.0
562,../../datasets/ava/train\201926.jpg,0.0
563,../../datasets/ava/train\950976.jpg,0.0
564,../../datasets/ava/train\617405.jpg,0.0
565,../../datasets/ava/train\610155.jpg,0.0
566,../../datasets/ava/train\606171.jpg,0.0
567,../../datasets/ava/train\230266.jpg,0.0
568,../../datasets/ava/train\921490.jpg,0.0
569,../../datasets/ava/train\706.jpg,0.0
570,../../datasets/ava/train\382960.jpg,0.0
571,../../datasets/ava/train\807438.jpg,0.0
572,../../datasets/ava/train\512900.jpg,0.0
573,../../datasets/ava/train\43589.jpg,0.0
574,../../datasets/ava/train\166127.jpg,0.0
575,../../datasets/ava/train\892583.jpg,0.0
576,../../datasets/ava/train\454311.jpg,0.0
577,../../datasets/ava/train\903481.jpg,0.0
578,../../datasets/ava/train\848910.jpg,0.0
579,../../datasets/ava/train\513042.jpg,0.0
580,../../datasets/ava/train\768673.jpg,0.0
581,../../datasets/ava/train\710155.jpg,0.0
582,../../datasets/ava/train\887107.jpg,0.0
